,PlayKey,time,event,x,y,dir,dis,o,s,PlayerKey,GameKey,PlayKeyID,dist_x,dist_y,true_dist,turn,turn_agg,true_speed,dir_o_diff,45_turn,180_turn,cumsum_45,cumsum_180
2561,26624-1-11,1.3,pass_outcome_incomplete,15.93,22.58,241.99,0.0,257.1,0.01,26624,1,11,0.0,0.0,0.0,-1.4199999999999875,-15.990000000000009,0.0,-15.110000000000014,0,0,10,4
2562,26624-1-11,1.4,pass_outcome_incomplete,15.93,22.58,241.43,0.0,256.91,0.01,26624,1,11,0.0,0.0,0.0,-0.5600000000000023,-12.579999999999984,0.0,-15.480000000000018,0,0,10,4
2563,26624-1-11,1.5,pass_outcome_incomplete,15.93,22.58,241.37,0.0,256.73,0.01,26624,1,11,0.0,0.0,0.0,-0.060000000000002274,-8.5,0.0,-15.360000000000014,0,0,10,4
2564,26624-1-11,1.6,pass_outcome_incomplete,15.93,22.58,241.06,0.0,256.56,0.01,26624,1,11,0.0,0.0,0.0,-0.3100000000000023,-5.039999999999992,0.0,-15.5,0,0,10,4
2565,26624-1-11,1.7,pass_outcome_incomplete,15.93,22.58,240.56,0.0,256.41,0.01,26624,1,11,0.0,0.0,0.0,-0.5,-2.8499999999999943,0.0,-15.850000000000023,0,0,10,4
2566,26624-1-11,1.8,pass_outcome_incomplete,15.93,22.58,239.73,0.0,256.26,0.02,26624,1,11,0.0,0.0,0.0,-0.8300000000000125,-2.2600000000000193,0.0,-16.53,0,0,10,4
2567,26624-1-11,1.9,pass_outcome_incomplete,15.93,22.57,238.78,0.0,256.1,0.02,26624,1,11,0.0,-0.00999999999999801,0.00999999999999801,-0.9499999999999886,-2.6500000000000057,0.005263157894735795,-17.32000000000002,0,0,10,4
2568,26624-1-11,2.0,pass_outcome_incomplete,15.93,22.57,238.49,0.0,255.93,0.02,26624,1,11,0.0,0.0,0.0,-0.28999999999999204,-2.8799999999999955,0.0,-17.439999999999998,0,0,10,4
2569,26624-1-11,2.1,pass_outcome_incomplete,15.93,22.57,238.92,0.0,255.76,0.02,26624,1,11,0.0,0.0,0.0,0.4299999999999784,-2.140000000000015,0.0,-16.840000000000003,0,0,10,4
2570,26624-1-11,2.2,pass_outcome_incomplete,15.92,22.57,240.08,0.0,255.6,0.02,26624,1,11,-0.009999999999999787,0.0,0.009999999999999787,1.160000000000025,-0.47999999999998977,0.004545454545454448,-15.519999999999982,0,0,10,4
2571,26624-1-11,2.3,pass_outcome_incomplete,15.92,22.57,241.1,0.0,255.45,0.02,26624,1,11,0.0,0.0,0.0,1.0199999999999818,1.3700000000000045,0.0,-14.349999999999994,0,0,10,4
2572,26624-1-11,2.4,pass_outcome_incomplete,15.92,22.57,241.64,0.0,255.31,0.02,26624,1,11,0.0,0.0,0.0,0.539999999999992,2.859999999999985,0.0,-13.670000000000016,0,0,10,4
2573,26624-1-11,2.5,pass_outcome_incomplete,15.92,22.57,242.0,0.0,255.2,0.02,26624,1,11,0.0,0.0,0.0,0.36000000000001364,3.509999999999991,0.0,-13.199999999999989,0,0,10,4
2574,26624-1-11,2.6,pass_outcome_incomplete,15.92,22.57,242.76,0.0,255.11,0.02,26624,1,11,0.0,0.0,0.0,0.7599999999999909,3.8400000000000034,0.0,-12.350000000000023,0,0,10,4
2575,26624-1-11,2.7,pass_outcome_incomplete,15.91,22.57,244.44,0.0,255.04,0.02,26624,1,11,-0.009999999999999787,0.0,0.009999999999999787,1.6800000000000068,4.359999999999985,0.0037037037037036245,-10.599999999999994,0,0,10,4
2576,26624-1-11,2.8,pass_outcome_incomplete,15.91,22.57,247.47,0.0,255.0,0.02,26624,1,11,0.0,0.0,0.0,3.030000000000001,6.3700000000000045,0.0,-7.530000000000001,0,0,10,4
2577,26624-1-11,2.9,pass_outcome_incomplete,15.91,22.57,252.0,0.0,254.98,0.02,26624,1,11,0.0,0.0,0.0,4.530000000000001,10.360000000000014,0.0,-2.9799999999999898,0,0,10,4
2578,26624-1-11,3.0,pass_outcome_incomplete,15.91,22.56,258.24,0.0,255.0,0.02,26624,1,11,0.0,-0.010000000000001563,0.010000000000001563,6.240000000000009,16.24000000000001,0.0033333333333338544,3.240000000000009,0,0,10,4
2579,26624-1-11,3.1,pass_outcome_incomplete,15.91,22.56,266.2,0.0,255.07,0.01,26624,1,11,0.0,0.0,0.0,7.9599999999999795,23.439999999999998,0.0,11.129999999999995,0,0,10,4
2580,26624-1-11,3.2,pass_outcome_incomplete,15.91,22.56,276.37,0.0,255.19,0.01,26624,1,11,0.0,0.0,0.0,10.170000000000016,31.930000000000007,0.0,21.180000000000007,0,0,10,4
2581,26624-1-11,3.3,pass_outcome_incomplete,15.9,22.56,289.4,0.0,255.35,0.01,26624,1,11,-0.009999999999999787,0.0,0.009999999999999787,13.029999999999973,41.92999999999998,0.0030303030303029657,34.04999999999998,0,0,10,4
2582,26624-1-11,3.4,pass_outcome_incomplete,15.9,22.56,305.71,0.0,255.55,0.01,26624,1,11,0.0,0.0,0.0,16.310000000000002,53.70999999999998,0.0,50.15999999999997,0,0,10,4
2583,26624-1-11,3.5,pass_outcome_incomplete,15.9,22.56,323.13,0.0,255.79,0.01,26624,1,11,0.0,0.0,0.0,17.420000000000016,64.88999999999999,0.0,67.34,0,0,10,4
2584,26624-1-11,3.6,pass_outcome_incomplete,15.9,22.56,338.28,0.0,256.06,0.02,26624,1,11,0.0,0.0,0.0,15.149999999999977,72.07999999999998,0.0,82.21999999999997,0,0,10,4
2585,26624-1-11,3.7,pass_outcome_incomplete,15.9,22.56,349.08,0.0,256.38,0.02,26624,1,11,0.0,0.0,0.0,10.800000000000011,72.70999999999998,0.0,92.69999999999999,0,0,10,4
2586,26624-1-11,3.8,pass_outcome_incomplete,15.9,22.56,357.75,0.0,256.73,0.02,26624,1,11,0.0,0.0,0.0,8.670000000000016,68.35000000000002,0.0,101.01999999999998,0,0,10,4
2587,26624-1-11,3.9,pass_outcome_incomplete,15.9,22.57,7.84,0.0,257.14,0.03,26624,1,11,0.0,0.010000000000001563,0.010000000000001563,-349.91,-297.87,0.002564102564102965,-249.29999999999998,1,1,11,5
2588,26624-1-11,4.0,pass_outcome_incomplete,15.9,22.57,22.48,0.0,257.6,0.06,26624,1,11,0.0,0.0,0.0,14.64,-300.65000000000003,0.0,-235.12000000000003,0,0,11,5
2589,26624-1-11,4.1,pass_outcome_incomplete,15.9,22.57,30.14,0.0,258.11,0.15,26624,1,11,0.0,0.0,0.0,7.66,-308.14,0.0,-227.97000000000003,0,0,11,5
2590,26624-1-11,4.2,pass_outcome_incomplete,15.9,22.58,32.32,0.0,258.72,0.25,26624,1,11,0.0,0.00999999999999801,0.00999999999999801,2.1799999999999997,-316.76,0.002380952380951907,-226.40000000000003,0,0,11,5
2591,26624-1-11,4.3,pass_outcome_incomplete,15.9,22.58,33.2,0.01,259.5,0.31,26624,1,11,0.0,0.0,0.0,0.8800000000000026,-324.55,0.0,-226.3,0,0,11,5
2592,26624-1-11,4.4,pass_outcome_incomplete,15.9,22.59,33.98,0.01,260.94,0.32,26624,1,11,0.0,0.010000000000001563,0.010000000000001563,0.779999999999994,26.139999999999997,0.002272727272727628,-226.96,0,0,11,5
2593,26624-1-11,4.5,pass_outcome_incomplete,15.9,22.6,36.98,0.01,265.32,0.31,26624,1,11,0.0,0.010000000000001563,0.010000000000001563,3.0,14.499999999999996,0.0022222222222225696,-228.34,0,0,11,5
2594,26624-1-11,4.6,pass_outcome_incomplete,15.9,22.6,39.29,0.01,271.45,0.3,26624,1,11,0.0,0.0,0.0,2.3100000000000023,9.149999999999999,0.0,-232.16,0,0,11,5
2595,26624-1-11,4.7,pass_outcome_incomplete,15.91,22.61,39.61,0.01,278.98,0.29,26624,1,11,0.009999999999999787,0.00999999999999801,0.014142135623729393,0.3200000000000003,7.289999999999999,0.0030089650263254025,-239.37,0,0,11,5
2596,26624-1-11,4.8,pass_outcome_incomplete,15.92,22.62,38.97,0.02,288.69,0.29,26624,1,11,0.009999999999999787,0.010000000000001563,0.014142135623731905,-0.6400000000000006,5.769999999999996,0.002946278254944147,-249.72,0,0,11,5
2597,26624-1-11,4.9,pass_outcome_incomplete,15.95,22.67,38.83,0.05,301.08,0.3,26624,1,11,0.02999999999999936,0.05000000000000071,0.058309518948453286,-0.14000000000000057,4.850000000000001,0.011899901826214955,-262.25,0,0,11,5
2598,26624-1-11,5.0,pass_outcome_incomplete,16.04,22.8,38.0,0.16,316.61,0.31,26624,1,11,0.08999999999999986,0.129999999999999,0.15811388300841808,-0.8299999999999983,1.0200000000000031,0.03162277660168362,-278.61,0,0,11,5
2599,26624-1-11,5.1,pass_outcome_incomplete,16.14,22.94,37.46,0.18,334.5,0.32,26624,1,11,0.10000000000000142,0.14000000000000057,0.17204650534085383,-0.5399999999999991,-1.8299999999999983,0.0337346088903635,-297.04,0,0,11,5
2600,26624-1-11,5.2,pass_outcome_incomplete,16.21,23.02,37.55,0.1,352.23,0.31,26624,1,11,0.07000000000000028,0.0799999999999983,0.1063014581273454,0.0899999999999963,-2.0600000000000023,0.020442588101412577,-314.68,0,0,11,5
2601,26624-1-11,5.3,pass_outcome_incomplete,16.23,23.04,37.92,0.03,7.4,0.3,26624,1,11,0.019999999999999574,0.019999999999999574,0.028284271247461298,0.37000000000000455,-1.0499999999999972,0.005336654952351188,30.520000000000003,0,0,11,5
2602,26624-1-11,5.4,pass_outcome_incomplete,16.24,23.01,38.84,0.03,18.43,0.29,26624,1,11,0.00999999999999801,-0.029999999999997584,0.03162277660168087,0.9200000000000017,0.010000000000005116,0.0058560697410520125,20.410000000000004,0,0,11,5
2603,26624-1-11,5.5,pass_outcome_incomplete,16.25,22.99,38.51,0.03,26.05,0.28,26624,1,11,0.010000000000001563,-0.020000000000003126,0.022360679775001394,-0.3300000000000054,0.509999999999998,0.004065578140909344,12.459999999999997,0,0,11,5
2604,26624-1-11,5.6,pass_outcome_incomplete,16.23,22.97,36.95,0.03,31.81,0.26,26624,1,11,-0.019999999999999574,-0.019999999999999574,0.028284271247461298,-1.5599999999999952,-0.509999999999998,0.005050762722760946,5.140000000000004,0,0,11,5
2605,26624-1-11,5.7,pass_outcome_incomplete,16.22,22.97,35.61,0.01,36.08,0.25,26624,1,11,-0.010000000000001563,0.0,0.010000000000001563,-1.3400000000000034,-1.9399999999999977,0.0017543859649125548,-0.46999999999999886,0,0,11,5
2606,26624-1-11,5.8,pass_outcome_incomplete,16.24,23.0,34.17,0.03,38.07,0.21,26624,1,11,0.019999999999999574,0.030000000000001137,0.036055512754640605,-1.4399999999999977,-3.75,0.0062164677163173455,-3.8999999999999986,0,0,11,5
2607,26624-1-11,5.9,pass_outcome_incomplete,16.24,23.02,31.99,0.02,38.82,0.12,26624,1,11,0.0,0.019999999999999574,0.019999999999999574,-2.1800000000000033,-6.850000000000005,0.0033898305084745037,-6.830000000000002,0,0,11,5
2608,26624-1-11,6.0,huddle_start_offense,16.24,23.03,18.1,0.01,39.44,0.03,26624,1,11,0.0,0.010000000000001563,0.010000000000001563,-13.889999999999997,-20.409999999999997,0.0016666666666669272,-21.339999999999996,0,0,11,5
2609,26624-1-11,6.1,huddle_start_offense,16.24,23.03,240.36,0.0,39.33,0.03,26624,1,11,0.0,0.0,0.0,222.26000000000002,203.41000000000003,0.0,201.03000000000003,1,1,12,6
2610,26624-1-11,6.2,huddle_start_offense,16.24,23.02,241.96,0.01,38.57,0.05,26624,1,11,0.0,-0.010000000000001563,0.010000000000001563,1.5999999999999943,206.35000000000002,0.0016129032258067038,203.39000000000001,0,0,12,6
2611,26624-1-11,6.3,huddle_start_offense,16.23,23.0,267.94,0.02,37.48,0.06,26624,1,11,-0.00999999999999801,-0.019999999999999574,0.022360679774996627,25.97999999999999,233.77,0.0035493142499994647,230.46,0,0,12,6
2612,26624-1-11,6.4,huddle_start_offense,16.21,22.99,284.65,0.02,36.18,0.07,26624,1,11,-0.019999999999999574,-0.010000000000001563,0.022360679774998216,16.70999999999998,252.66,0.003493856214843471,248.46999999999997,0,0,12,6
2613,26624-1-11,6.5,huddle_start_offense,16.19,22.99,296.38,0.02,34.69,0.09,26624,1,11,-0.019999999999999574,0.0,0.019999999999999574,11.730000000000018,278.28000000000003,0.0030769230769230114,261.69,0,0,12,6
2614,26624-1-11,6.6,huddle_start_offense,16.18,22.99,296.49,0.02,33.55,0.11,26624,1,11,-0.010000000000001563,0.0,0.010000000000001563,0.11000000000001364,56.129999999999995,0.0015151515151517522,262.94,0,0,12,6
2615,26624-1-11,6.7,huddle_start_offense,16.17,22.99,287.21,0.01,32.65,0.14,26624,1,11,-0.00999999999999801,0.0,0.00999999999999801,-9.28000000000003,45.24999999999997,0.0014925373134325388,254.55999999999997,0,0,12,6
2616,26624-1-11,6.8,huddle_start_offense,16.16,22.99,282.24,0.01,31.63,0.15,26624,1,11,-0.010000000000001563,0.0,0.010000000000001563,-4.96999999999997,14.300000000000011,0.0014705882352943475,250.61,0,0,12,6
2617,26624-1-11,6.9,huddle_start_offense,16.16,22.99,281.27,0.0,29.87,0.16,26624,1,11,0.0,0.0,0.0,-0.9700000000000273,-3.3799999999999955,0.0,251.39999999999998,0,0,12,6
2618,26624-1-11,7.0,huddle_start_offense,16.16,23.0,283.25,0.01,26.46,0.17,26624,1,11,0.0,0.010000000000001563,0.010000000000001563,1.9800000000000182,-13.129999999999995,0.001428571428571652,256.79,0,0,12,6
2619,26624-1-11,7.1,huddle_start_offense,16.15,23.0,287.08,0.01,21.38,0.18,26624,1,11,-0.010000000000001563,0.0,0.010000000000001563,3.829999999999984,-9.410000000000025,0.0014084507042255723,265.7,0,0,12,6
2620,26624-1-11,7.2,huddle_start_offense,16.14,23.01,292.02,0.01,14.97,0.21,26624,1,11,-0.00999999999999801,0.010000000000001563,0.014142135623730649,4.939999999999998,4.810000000000002,0.0019641855032959234,277.04999999999995,0,0,12,6
2621,26624-1-11,7.3,huddle_start_offense,16.13,23.02,295.78,0.02,7.3,0.24,26624,1,11,-0.010000000000001563,0.00999999999999801,0.014142135623730649,3.759999999999991,13.539999999999964,0.0019372788525658423,288.47999999999996,0,0,12,6
2622,26624-1-11,7.4,huddle_start_offense,16.09,23.03,298.18,0.04,358.2,0.26,26624,1,11,-0.03999999999999915,0.010000000000001563,0.04123105625617616,2.400000000000034,16.910000000000025,0.0055717643589427235,-60.01999999999998,0,0,12,6
2623,26624-1-11,7.5,huddle_start_offense,16.04,23.06,298.41,0.06,347.48,0.29,26624,1,11,-0.05000000000000071,0.029999999999997584,0.05830951894845237,0.2300000000000182,15.160000000000025,0.007774602526460316,-49.06999999999999,0,0,12,6
2624,26624-1-11,7.6,huddle_start_offense,16.0,23.07,297.67,0.04,335.12,0.32,26624,1,11,-0.03999999999999915,0.010000000000001563,0.04123105625617616,-0.7400000000000091,10.590000000000032,0.00542513898107581,-37.44999999999999,0,0,12,6
2625,26624-1-11,7.7,huddle_start_offense,15.98,23.07,296.1,0.02,321.69,0.35,26624,1,11,-0.019999999999999574,0.0,0.019999999999999574,-1.5699999999999932,4.080000000000041,0.002597402597402542,-25.589999999999975,0,0,12,6
2626,26624-1-11,7.8,huddle_start_offense,15.97,23.08,294.44,0.02,308.18,0.39,26624,1,11,-0.009999999999999787,0.00999999999999801,0.014142135623729393,-1.660000000000025,-1.339999999999975,0.0018130943107345376,-13.740000000000009,0,0,12,6
2627,26624-1-11,7.9,huddle_start_offense,15.95,23.1,293.55,0.02,295.46,0.43,26624,1,11,-0.02000000000000135,0.020000000000003126,0.028284271247465066,-0.8899999999999864,-4.6299999999999955,0.003580287499679122,-1.9099999999999682,0,0,12,6
2628,26624-1-11,8.0,huddle_start_offense,15.92,23.11,293.55,0.03,284.2,0.46,26624,1,11,-0.02999999999999936,0.00999999999999801,0.031622776601682556,0.0,-4.860000000000014,0.0039528470752103195,9.350000000000023,0,0,12,6
2629,26624-1-11,8.1,huddle_start_offense,15.88,23.14,293.58,0.05,274.7,0.48,26624,1,11,-0.03999999999999915,0.030000000000001137,0.05,0.029999999999972715,-4.090000000000032,0.00617283950617284,18.879999999999995,0,0,12,6
2630,26624-1-11,8.2,huddle_start_offense,15.83,23.18,293.99,0.06,266.62,0.5,26624,1,11,-0.05000000000000071,0.03999999999999915,0.06403124237432851,0.410000000000025,-2.1100000000000136,0.007808688094430308,27.370000000000005,0,0,12,6
2631,26624-1-11,8.3,huddle_start_offense,15.78,23.21,293.76,0.06,260.04,0.52,26624,1,11,-0.05000000000000071,0.030000000000001137,0.0583095189484542,-0.2300000000000182,-0.6800000000000068,0.007025243246801711,33.71999999999997,0,0,12,6
2632,26624-1-11,8.4,huddle_start_offense,15.72,23.23,293.9,0.07,254.76,0.52,26624,1,11,-0.05999999999999872,0.019999999999999574,0.06324555320336624,0.13999999999998636,0.3499999999999659,0.007529232524210266,39.139999999999986,0,0,12,6
2633,26624-1-11,8.5,huddle_start_offense,15.65,23.25,295.09,0.07,250.39,0.53,26624,1,11,-0.07000000000000028,0.019999999999999574,0.07280109889280534,1.1899999999999977,1.5399999999999636,0.008564835163859452,44.69999999999999,0,0,12,6
2634,26624-1-11,8.6,huddle_break_offense,15.59,23.27,296.46,0.07,246.65,0.55,26624,1,11,-0.0600000000000005,0.019999999999999574,0.06324555320336793,1.3700000000000045,2.8799999999999955,0.007354134093414876,49.809999999999974,0,0,12,6
2635,26624-1-11,8.7,huddle_break_offense,15.51,23.29,297.16,0.08,243.25,0.57,26624,1,11,-0.08000000000000007,0.019999999999999574,0.08246211251235318,0.7000000000000455,3.170000000000016,0.00947840373705209,53.910000000000025,0,0,12,6
2636,26624-1-11,8.8,huddle_break_offense,15.44,23.31,297.79,0.07,239.74,0.6,26624,1,11,-0.07000000000000028,0.019999999999999574,0.07280109889280534,0.6299999999999955,4.03000000000003,0.008272852146909697,58.05000000000001,0,0,12,6
2637,26624-1-11,8.9,huddle_break_offense,15.39,23.33,297.64,0.05,236.28,0.62,26624,1,11,-0.049999999999998934,0.019999999999999574,0.05385164807134389,-0.1500000000000341,3.740000000000009,0.0060507469743083025,61.359999999999985,0,0,12,6
2638,26624-1-11,9.0,huddle_break_offense,15.35,23.35,297.12,0.05,233.09,0.65,26624,1,11,-0.040000000000000924,0.020000000000003126,0.044721359549998015,-0.5199999999999818,2.0300000000000296,0.004969039949999779,64.03,0,0,12,6
2639,26624-1-11,9.1,huddle_break_offense,15.3,23.39,295.69,0.06,230.38,0.66,26624,1,11,-0.049999999999998934,0.03999999999999915,0.06403124237432713,-1.4300000000000068,-0.7699999999999818,0.007036400260915069,65.31,0,0,12,6
2640,26624-1-11,9.2,huddle_break_offense,15.24,23.41,294.89,0.06,227.68,0.67,26624,1,11,-0.0600000000000005,0.019999999999999574,0.06324555320336793,-0.8000000000000114,-2.2700000000000387,0.006874516652539993,67.20999999999998,0,0,12,6
2641,26624-1-11,9.3,huddle_break_offense,15.18,23.44,294.82,0.07,224.52,0.67,26624,1,11,-0.0600000000000005,0.030000000000001137,0.06708203932499464,-0.06999999999999318,-2.9700000000000273,0.007213122508063939,70.29999999999998,0,0,12,6
2642,26624-1-11,9.4,huddle_break_offense,15.14,23.47,294.85,0.05,221.03,0.68,26624,1,11,-0.03999999999999915,0.029999999999997584,0.049999999999997866,0.03000000000002956,-2.7899999999999636,0.005319148936169985,73.82000000000002,0,0,12,6
2643,26624-1-11,9.5,huddle_break_offense,15.1,23.51,295.07,0.05,217.43,0.7,26624,1,11,-0.040000000000000924,0.0400000000000027,0.05656854249492636,0.21999999999997044,-2.0500000000000114,0.005954583420518565,77.63999999999999,0,0,12,6
2644,26624-1-11,9.6,huddle_break_offense,15.06,23.55,294.79,0.06,213.67,0.7,26624,1,11,-0.03999999999999915,0.03999999999999915,0.056568542494922595,-0.2799999999999727,-0.8999999999999773,0.00589255650988777,81.12000000000003,0,0,12,6
2645,26624-1-11,9.7,huddle_break_offense,15.0,23.6,294.3,0.07,209.78,0.71,26624,1,11,-0.0600000000000005,0.05000000000000071,0.07810249675906739,-0.4900000000000091,-0.589999999999975,0.008051803789594577,84.52000000000001,0,0,12,6
2646,26624-1-11,9.8,huddle_break_offense,14.93,23.64,293.3,0.09,205.94,0.73,26624,1,11,-0.07000000000000028,0.03999999999999915,0.08062257748298532,-1.0,-1.5199999999999818,0.008226793620712786,87.36000000000001,0,0,12,6
2647,26624-1-11,9.9,huddle_break_offense,14.85,23.67,292.17,0.09,202.27,0.74,26624,1,11,-0.08000000000000007,0.030000000000001137,0.08544003745317579,-1.1299999999999955,-2.680000000000007,0.0086303068134521,89.9,0,0,12,6
2648,26624-1-11,10.0,huddle_break_offense,14.77,23.69,290.74,0.08,199.07,0.75,26624,1,11,-0.08000000000000007,0.019999999999999574,0.08246211251235318,-1.4300000000000068,-4.329999999999984,0.008246211251235317,91.67000000000002,0,0,12,6
2649,26624-1-11,10.1,huddle_break_offense,14.7,23.71,289.73,0.08,196.04,0.75,26624,1,11,-0.07000000000000028,0.019999999999999574,0.07280109889280534,-1.009999999999991,-5.060000000000002,0.007208029593347064,93.69000000000003,0,0,12,6
2650,26624-1-11,10.2,huddle_break_offense,14.62,23.74,288.57,0.08,192.94,0.76,26624,1,11,-0.08000000000000007,0.029999999999997584,0.08544003745317454,-1.160000000000025,-5.730000000000018,0.008376474260115152,95.63,0,0,12,6
2651,26624-1-11,10.3,huddle_break_offense,14.54,23.77,287.22,0.09,189.71,0.77,26624,1,11,-0.08000000000000007,0.030000000000001137,0.08544003745317579,-1.349999999999966,-6.079999999999984,0.008295149267298619,97.51000000000002,0,0,12,6
2652,26624-1-11,10.4,huddle_break_offense,14.45,23.8,284.82,0.09,186.63,0.78,26624,1,11,-0.08999999999999986,0.030000000000001137,0.09486832980505161,-2.400000000000034,-7.350000000000023,0.00912195478894727,98.19,0,0,12,6
2653,26624-1-11,10.5,huddle_break_offense,14.37,23.82,281.91,0.09,183.91,0.79,26624,1,11,-0.08000000000000007,0.019999999999999574,0.08246211251235318,-2.909999999999968,-8.829999999999984,0.007853534524986017,98.00000000000003,0,0,12,6
2654,26624-1-11,10.6,huddle_break_offense,14.28,23.83,278.76,0.09,181.66,0.78,26624,1,11,-0.08999999999999986,0.00999999999999801,0.09055385138137381,-3.150000000000034,-10.970000000000027,0.008542816168054133,97.1,0,0,12,6
2655,26624-1-11,10.7,huddle_break_offense,14.19,23.85,275.95,0.09,179.62,0.77,26624,1,11,-0.08999999999999986,0.020000000000003126,0.09219544457292943,-2.8100000000000023,-12.620000000000005,0.008616396689058826,96.32999999999998,0,0,12,6
2656,26624-1-11,10.8,huddle_break_offense,14.11,23.86,273.35,0.08,177.77,0.75,26624,1,11,-0.08000000000000007,0.00999999999999801,0.08062257748298532,-2.599999999999966,-13.870000000000005,0.007465053470646788,95.58000000000001,0,0,12,6
